"","anon_id","Submission ID","Submission Date","Date","Appropriate Orientation by your Preceptor:","Responsibilities clearly defined by your Preceptor:","Adequate Supervision on Ambulance:","Preceptors responsiveness to clinical questionsby student:","The hot wash afforded me the opportunity to discuss the patient encounter:","Incorporated as member of crew:","Educational objectives accomplished:","Overall educational experience:"
"1095",394,"5363266144386053817",2022-08-14 17:50:14,2022-08-14,5,5,5,5,5,5,5,5
"1096",396,"5363266144386053817",2022-08-14 17:50:14,2022-08-14,5,5,5,5,5,5,5,5
"1097",752,"5363221477381267993",2022-08-14 16:35:47,2022-08-14,5,5,5,5,5,5,5,5
"1098",757,"5363061149816075102",2022-08-14 12:08:34,2022-08-13,3,4,5,4,2,5,4,5
"1099",492,"5363045741227013905",2022-08-14 11:42:54,2022-08-12,5,5,5,5,5,5,5,5
"1100",321,"5363030038312181341",2022-08-14 11:16:43,2022-08-13,5,5,5,5,5,5,5,5
"1101",322,"5363030038312181341",2022-08-14 11:16:43,2022-08-13,5,5,5,5,5,5,5,5
"1102",323,"5363030038312181341",2022-08-14 11:16:43,2022-08-13,5,5,5,5,5,5,5,5
"1103",668,"5362956672405988140",2022-08-14 09:14:27,2022-08-07,5,5,5,5,NA,5,5,5
"1104",276,"5362935271814357298",2022-08-14 08:38:47,2022-08-13,5,5,5,5,5,5,5,5
"1105",733,"5362905298116239190",2022-08-14 07:48:49,2022-08-12,5,5,5,5,5,5,4,5
"1106",432,"5362878375527897060",2022-08-14 07:03:57,2022-08-14,4,4,4,5,4,5,5,4
"1107",47,"5362850806022981240",2022-08-14 06:18:00,2022-08-13,5,5,5,5,4,5,5,5
"1108",395,"5362610056129220026",2022-08-13 23:36:45,2022-08-13,5,5,5,5,5,5,5,5
"1109",397,"5362610056129220026",2022-08-13 23:36:45,2022-08-13,5,5,5,5,5,5,5,5
"1110",398,"5362610056129220026",2022-08-13 23:36:45,2022-08-13,5,5,5,5,5,5,5,5
"1111",399,"5362610056129220026",2022-08-13 23:36:45,2022-08-13,5,5,5,5,5,5,5,5
"1112",394,"5362610056129220026",2022-08-13 23:36:45,2022-08-13,5,5,5,5,5,5,5,5
"1113",396,"5362610056129220026",2022-08-13 23:36:45,2022-08-13,5,5,5,5,5,5,5,5
"1114",706,"5362569580779681132",2022-08-13 22:29:18,2022-08-13,5,5,5,5,5,5,5,5
"1115",560,"5362485992219768336",2022-08-13 20:09:59,2022-08-13,5,5,5,5,5,5,5,5
"1116",347,"5362482787976212544",2022-08-13 20:04:38,2022-08-13,5,5,5,5,5,5,5,5
"1117",738,"5362457406298302948",2022-08-13 19:22:20,2022-08-13,5,5,5,5,5,5,5,5
"1118",757,"5362443098125556724",2022-08-13 18:58:29,2022-08-13,5,5,5,5,5,5,5,5
"1119",757,"5362424635833821895",2022-08-13 18:27:43,2022-08-13,5,5,5,5,5,5,5,5
"1120",464,"5362407461688947348",2022-08-13 17:59:06,2022-08-13,5,5,5,5,5,5,5,5
"1121",757,"5362399979019807305",2022-08-13 17:46:37,2022-08-13,5,5,5,5,5,5,5,5
"1122",510,"5362395311915912183",2022-08-13 17:38:51,2022-08-13,4,4,5,5,NA,4,4,5
"1123",673,"5362375517464551602",2022-08-13 17:05:51,2022-08-13,5,5,5,5,5,5,5,5
"1124",328,"5362346430716955143",2022-08-13 16:17:23,2022-08-13,5,5,5,5,NA,4,4,2
"1125",254,"5362059045014555724",2022-08-13 08:18:24,2022-08-12,5,5,5,5,4,5,5,4
"1126",678,"5362007566798651879",2022-08-13 06:52:37,2022-08-12,5,5,5,5,5,5,5,5
"1127",315,"5362000780216574045",2022-08-13 06:41:18,2022-08-13,5,5,5,5,5,5,5,5
"1128",316,"5362000780216574045",2022-08-13 06:41:18,2022-08-13,5,5,5,5,5,5,5,5
"1129",317,"5362000780216574045",2022-08-13 06:41:18,2022-08-13,5,5,5,5,5,5,5,5
"1130",43,"5361934341145542496",2022-08-13 04:50:34,2022-08-13,5,5,5,5,5,5,5,5
"1131",383,"5360592207211011766",2022-08-11 15:33:40,2022-08-10,5,4,5,5,5,5,5,5
"1132",150,"5359074193716935123",2022-08-09 21:23:39,2022-08-08,5,5,5,5,5,5,5,5
"1133",185,"5357770593766116219",2022-08-08 09:10:59,2022-08-08,5,5,5,5,5,5,5,5
"1134",112,"5357621861018188908",2022-08-08 05:03:06,2022-08-07,5,NA,5,5,5,5,5,5
"1135",113,"5357621861018188908",2022-08-08 05:03:06,2022-08-07,5,NA,5,5,5,5,5,5
"1136",111,"5357621861018188908",2022-08-08 05:03:06,2022-08-07,5,NA,5,5,5,5,5,5
"1137",114,"5357621861018188908",2022-08-08 05:03:06,2022-08-07,5,NA,5,5,5,5,5,5
"1138",115,"5357621861018188908",2022-08-08 05:03:06,2022-08-07,5,NA,5,5,5,5,5,5
"1139",375,"5357402139027520931",2022-08-07 22:56:53,2022-08-07,5,5,5,5,5,5,5,5
"1140",112,"5357360101015624760",2022-08-07 21:46:50,2022-08-07,5,5,5,5,5,5,5,5
"1141",113,"5357360101015624760",2022-08-07 21:46:50,2022-08-07,5,5,5,5,5,5,5,5
"1142",111,"5357360101015624760",2022-08-07 21:46:50,2022-08-07,5,5,5,5,5,5,5,5
"1143",114,"5357360101015624760",2022-08-07 21:46:50,2022-08-07,5,5,5,5,5,5,5,5
"1144",115,"5357360101015624760",2022-08-07 21:46:50,2022-08-07,5,5,5,5,5,5,5,5
"1145",97,"5357311588918897580",2022-08-07 20:26:00,2022-08-07,5,5,5,5,5,5,5,5
"1146",560,"5357278341028436105",2022-08-07 19:30:34,2022-08-07,5,5,5,5,5,5,5,5
"1147",388,"5357228427971988497",2022-08-07 18:07:22,2022-08-07,5,5,5,5,NA,5,5,5
"1148",463,"5357206413874990139",2022-08-07 17:30:41,2022-08-07,5,5,5,5,5,5,5,5
"1149",72,"5357201681744098464",2022-08-07 17:22:48,2022-08-07,2,2,5,5,3,4,5,4
"1150",690,"5357193055316241209",2022-08-07 17:08:25,2022-08-07,4,4,5,5,3,4,5,5
"1151",328,"5356584750221837300",2022-08-07 00:14:35,2022-08-07,5,5,5,5,5,5,5,5
"1152",639,"5356513962235226476",2022-08-06 22:16:36,2022-08-06,5,5,5,5,5,5,5,5
"1153",73,"5356425368112380640",2022-08-06 19:48:56,2022-08-06,5,5,5,5,5,5,5,5
"1154",286,"5356402782837528554",2022-08-06 19:11:18,2022-08-06,5,5,5,5,5,5,5,5
"1155",287,"5356402782837528554",2022-08-06 19:11:18,2022-08-06,5,5,5,5,5,5,5,5
"1156",673,"5356334786419469320",2022-08-06 17:17:58,2022-08-06,5,5,5,5,5,5,5,5
"1157",540,"5356332562715820742",2022-08-06 17:14:16,2022-08-06,5,5,5,5,5,5,5,5
"1158",539,"5356332562715820742",2022-08-06 17:14:16,2022-08-06,5,5,5,5,5,5,5,5
"1159",538,"5356332562715820742",2022-08-06 17:14:16,2022-08-06,5,5,5,5,5,5,5,5
"1160",58,"5355973302367270512",2022-08-06 07:15:30,2022-08-05,5,5,5,5,5,5,5,5
"1161",518,"5355930983524626735",2022-08-06 06:04:58,2022-08-06,5,5,5,5,5,5,5,5
"1162",215,"5353360927384180420",2022-08-03 06:41:32,2022-08-03,4,5,5,5,5,5,5,5
"1163",626,"5351646295029826764",2022-08-01 07:03:49,2022-08-01,5,5,5,5,5,5,5,5
"1164",455,"5351402736228490837",2022-08-01 00:17:53,2022-08-01,5,5,5,5,5,5,5,5
"1165",455,"5351382786224596690",2022-07-31 23:44:38,2022-08-01,5,5,5,5,5,5,5,5
"1166",258,"5350425586415906137",2022-07-30 21:09:18,2022-07-30,5,5,5,5,5,5,5,5
"1167",175,"5350351695305214407",2022-07-30 19:06:09,2022-07-30,5,5,5,5,5,5,5,5
"1168",598,"5350164703883758880",2022-07-30 13:54:30,2022-07-29,4,4,4,4,4,5,4,4
"1169",118,"5349462184631232873",2022-07-29 18:23:38,2022-07-29,5,5,5,5,5,5,5,5
"1170",117,"5349462184631232873",2022-07-29 18:23:38,2022-07-29,5,5,5,5,5,5,5,5
"1171",126,"5349422831014559414",2022-07-29 17:18:03,2022-07-29,5,5,5,5,5,5,5,5
"1172",28,"5349135642517396369",2022-07-29 09:19:24,2022-07-29,NA,NA,NA,NA,NA,NA,NA,NA
"1173",215,"5349032498027740326",2022-07-29 06:27:29,2022-07-29,4,5,5,4,5,4,5,4
"1174",669,"5348558252992372019",2022-07-28 17:17:05,2022-07-28,5,5,5,5,5,5,5,5
"1175",195,"5347398757301068490",2022-07-27 09:04:36,2022-07-26,5,5,5,5,5,5,5,5
"1176",194,"5347398757301068490",2022-07-27 09:04:36,2022-07-26,5,5,5,5,5,5,5,5
"1177",720,"5346846319226796002",2022-07-26 17:43:51,2022-07-26,5,5,5,5,5,5,5,5
"1178",720,"5346846109228023835",2022-07-26 17:43:30,2022-07-26,5,5,5,5,5,5,5,5
"1179",126,"5346820438915988242",2022-07-26 17:00:43,2022-07-26,5,5,5,5,5,5,5,5
"1180",28,"5346733029178132594",2022-07-26 14:35:02,2022-07-26,NA,NA,NA,NA,NA,NA,NA,NA
"1181",45,"5346551165302031365",2022-07-26 09:31:56,2022-07-26,5,5,5,5,5,5,5,5
"1182",528,"5345941857424467087",2022-07-25 16:36:25,2022-07-25,5,5,5,5,5,5,5,5
"1183",270,"5345784247593016689",2022-07-25 12:13:44,2022-07-25,5,5,5,5,5,5,5,5
"1184",268,"5345784247593016689",2022-07-25 12:13:44,2022-07-25,5,5,5,5,5,5,5,5
"1185",269,"5345784247593016689",2022-07-25 12:13:44,2022-07-25,5,5,5,5,5,5,5,5
"1186",106,"5345704596425187093",2022-07-25 10:00:59,2022-07-25,5,5,5,5,5,5,5,5
"1187",107,"5345704596425187093",2022-07-25 10:00:59,2022-07-25,5,5,5,5,5,5,5,5
"1188",340,"5345665258312905920",2022-07-25 08:55:26,2022-07-25,5,5,5,5,5,5,5,5
"1189",528,"5345169026118205140",2022-07-24 19:08:22,2022-07-24,5,5,5,5,5,5,5,5
"1190",340,"5345109773361805860",2022-07-24 17:29:37,2022-07-24,5,5,5,5,5,5,5,5
"1191",2,"5345078592304421295",2022-07-24 16:37:39,2022-07-24,NA,NA,NA,NA,NA,NA,NA,NA
"1192",271,"5345071489515064783",2022-07-24 16:25:48,2022-07-24,5,5,5,5,5,5,5,5
"1193",720,"5344764922519284952",2022-07-24 07:54:52,2022-07-24,5,5,5,5,5,5,5,5
"1194",627,"5344737885411176448",2022-07-24 07:09:48,2022-07-23,5,5,5,5,5,5,5,5
"1195",253,"5344307187124424602",2022-07-23 19:11:58,2022-07-23,4,4,5,5,5,5,5,5
"1196",253,"5344306867124953117",2022-07-23 19:11:26,2022-07-23,5,5,5,5,5,5,5,5
"1197",340,"5344284103368671318",2022-07-23 18:33:30,2022-07-23,5,5,5,5,5,5,5,5
"1198",582,"5344263957615391711",2022-07-23 17:59:55,2022-07-23,4,4,4,4,4,4,4,4
"1199",126,"5343854213168358726",2022-07-23 06:37:01,2022-07-23,5,5,5,5,5,5,5,5
"1200",380,"5343563174911356727",2022-07-22 22:31:58,2022-07-22,5,5,5,5,5,5,5,5
"1201",42,"5343504203014649563",2022-07-22 20:53:40,2022-07-22,5,5,5,5,5,5,5,5
"1202",240,"5343476397325144925",2022-07-22 20:07:19,2022-07-22,5,5,5,5,5,4,5,5
"1203",271,"5343444639229636383",2022-07-22 19:14:24,2022-07-22,3,4,4,4,4,3,4,3
"1204",391,"5343402152816744120",2022-07-22 18:03:35,2022-07-22,5,5,5,5,5,5,5,5
"1205",439,"5343388965237224728",2022-07-22 17:41:36,2022-07-22,5,5,5,5,5,5,5,5
"1206",403,"5343384589853769725",2022-07-22 17:34:18,2022-07-22,5,5,5,NA,5,5,5,5
"1207",714,"5343376522111170220",2022-07-22 17:20:52,2022-07-22,5,5,5,5,5,5,5,5
"1208",404,"5343367319925770713",2022-07-22 17:05:31,2022-07-22,5,5,5,5,5,5,5,5
"1209",359,"5343015767228413169",2022-07-22 07:19:36,2022-07-21,5,5,5,5,5,5,5,4
"1210",118,"5343007658635734758",2022-07-22 07:06:05,2022-07-22,5,5,5,5,5,5,5,5
"1211",117,"5343007658635734758",2022-07-22 07:06:05,2022-07-22,5,5,5,5,5,5,5,5
"1212",693,"5342938390819347128",2022-07-22 05:10:40,2022-07-21,5,5,5,5,5,5,5,5
"1213",694,"5342938390819347128",2022-07-22 05:10:40,2022-07-21,5,5,5,5,5,5,5,5
"1214",215,"5342840764011289127",2022-07-22 02:27:56,2022-07-22,5,5,5,5,4,4,5,4
"1215",395,"5342692465617003631",2022-07-21 22:20:46,2022-07-21,5,5,5,5,5,5,5,5
"1216",397,"5342692465617003631",2022-07-21 22:20:46,2022-07-21,5,5,5,5,5,5,5,5
"1217",398,"5342692465617003631",2022-07-21 22:20:46,2022-07-21,5,5,5,5,5,5,5,5
"1218",399,"5342692465617003631",2022-07-21 22:20:46,2022-07-21,5,5,5,5,5,5,5,5
"1219",394,"5342692465617003631",2022-07-21 22:20:46,2022-07-21,5,5,5,5,5,5,5,5
"1220",396,"5342692465617003631",2022-07-21 22:20:46,2022-07-21,5,5,5,5,5,5,5,5
"1221",123,"5341648828028549343",2022-07-20 17:21:22,2022-07-20,5,5,5,5,5,5,5,5
"1222",125,"5341648828028549343",2022-07-20 17:21:22,2022-07-20,5,5,5,5,5,5,5,5
"1223",124,"5341648828028549343",2022-07-20 17:21:22,2022-07-20,5,5,5,5,5,5,5,5
"1224",475,"5341578402613642487",2022-07-20 15:24:00,2022-07-20,5,5,5,5,5,5,5,5
"1225",476,"5341578402613642487",2022-07-20 15:24:00,2022-07-20,5,5,5,5,5,5,5,5
"1226",455,"5341571036228548803",2022-07-20 15:11:43,2022-07-20,5,5,5,5,5,5,5,5
"1227",335,"5339584236718609939",2022-07-18 08:00:23,2022-07-18,5,3,4,5,5,5,5,5
"1228",106,"5339127606997039435",2022-07-17 19:19:20,2022-07-17,5,5,5,5,5,5,5,5
"1229",107,"5339127606997039435",2022-07-17 19:19:20,2022-07-17,5,5,5,5,5,5,5,5
"1230",240,"5339118931584275176",2022-07-17 19:04:53,2022-07-17,5,5,5,5,5,3,3,3
"1231",2,"5339078045122922903",2022-07-17 17:56:44,2022-07-17,5,5,5,5,5,5,5,5
"1232",672,"5339065127429893567",2022-07-17 17:35:12,2022-07-17,5,5,5,5,5,5,5,5
"1233",532,"5339065104306268773",2022-07-17 17:35:10,2022-07-17,5,5,5,5,5,5,5,5
"1234",475,"5339060957016848725",2022-07-17 17:28:28,2022-07-17,5,5,5,5,5,5,5,5
"1235",476,"5339060957016848725",2022-07-17 17:28:28,2022-07-17,5,5,5,5,5,5,5,5
"1236",506,"5338661438416053413",2022-07-17 06:22:23,2022-07-17,5,5,5,5,5,5,5,5
"1237",505,"5338661438416053413",2022-07-17 06:22:23,2022-07-17,5,5,5,5,5,5,5,5
"1238",504,"5338661438416053413",2022-07-17 06:22:23,2022-07-17,5,5,5,5,5,5,5,5
"1239",503,"5338661438416053413",2022-07-17 06:22:23,2022-07-17,5,5,5,5,5,5,5,5
"1240",506,"5338641378414077193",2022-07-17 05:48:57,2022-07-17,5,5,5,5,5,5,5,5
"1241",505,"5338641378414077193",2022-07-17 05:48:57,2022-07-17,5,5,5,5,5,5,5,5
"1242",504,"5338641378414077193",2022-07-17 05:48:57,2022-07-17,5,5,5,5,5,5,5,5
"1243",503,"5338641378414077193",2022-07-17 05:48:57,2022-07-17,5,5,5,5,5,5,5,5
"1244",175,"5338269957534433757",2022-07-16 19:29:55,2022-07-16,5,5,5,5,5,5,5,4
"1245",403,"5338255957289390474",2022-07-16 19:06:35,2022-07-16,5,5,5,5,5,5,5,5
"1246",532,"5338211507674809711",2022-07-16 17:52:30,2022-07-16,5,5,5,5,5,5,5,5
"1247",266,"5337994182418684037",2022-07-16 11:50:18,2022-07-16,5,5,5,5,5,5,5,5
"1248",265,"5337994182418684037",2022-07-16 11:50:18,2022-07-16,5,5,5,5,5,5,5,5
"1249",395,"5337900685611498108",2022-07-16 09:14:28,2022-07-16,5,5,5,5,5,5,5,5
"1250",397,"5337900685611498108",2022-07-16 09:14:28,2022-07-16,5,5,5,5,5,5,5,5
"1251",398,"5337900685611498108",2022-07-16 09:14:28,2022-07-16,5,5,5,5,5,5,5,5
"1252",399,"5337900685611498108",2022-07-16 09:14:28,2022-07-16,5,5,5,5,5,5,5,5
"1253",394,"5337900685611498108",2022-07-16 09:14:28,2022-07-16,5,5,5,5,5,5,5,5
"1254",396,"5337900685611498108",2022-07-16 09:14:28,2022-07-16,5,5,5,5,5,5,5,5
"1255",24,"5337864453787056934",2022-07-16 08:14:05,2022-07-16,5,5,5,5,5,5,5,5
"1256",23,"5337864453787056934",2022-07-16 08:14:05,2022-07-16,5,5,5,5,5,5,5,5
"1257",359,"5337822906922293265",2022-07-16 07:04:51,2022-07-15,5,5,5,5,5,5,5,5
"1258",756,"5337752812925774934",2022-07-16 05:08:01,2022-07-16,5,5,5,5,5,5,5,5
"1259",123,"5337551967214647579",2022-07-15 23:33:16,2022-07-15,5,5,5,5,5,5,5,5
"1260",125,"5337551967214647579",2022-07-15 23:33:16,2022-07-15,5,5,5,5,5,5,5,5
"1261",124,"5337551967214647579",2022-07-15 23:33:16,2022-07-15,5,5,5,5,5,5,5,5
"1262",258,"5337412416411107408",2022-07-15 19:40:41,2022-07-15,5,5,5,5,5,5,5,5
"1263",42,"5337392843019434991",2022-07-15 19:08:04,2022-07-15,5,5,5,5,5,5,5,5
"1264",259,"5337390458914539557",2022-07-15 19:04:05,2022-07-15,4,4,5,5,5,4,5,5
"1265",604,"5337387064312143495",2022-07-15 18:58:26,2022-07-15,5,5,5,5,5,5,5,5
"1266",532,"5337363103425652097",2022-07-15 18:18:30,2022-07-15,4,4,5,5,4,4,4,4
"1267",4,"5337361444202036801",2022-07-15 18:15:44,2022-07-08,5,5,5,5,5,5,5,5
"1268",415,"5337353834973570480",2022-07-15 18:03:03,2022-07-15,5,5,5,5,5,5,5,5
"1269",416,"5337353834973570480",2022-07-15 18:03:03,2022-07-15,5,5,5,5,5,5,5,5
"1270",670,"5337350156024970389",2022-07-15 17:56:55,2022-07-15,5,5,5,5,5,5,5,5
"1271",270,"5337349333611515457",2022-07-15 17:55:33,2022-07-15,5,5,5,5,5,5,5,5
"1272",268,"5337349333611515457",2022-07-15 17:55:33,2022-07-15,5,5,5,5,5,5,5,5
"1273",269,"5337349333611515457",2022-07-15 17:55:33,2022-07-15,5,5,5,5,5,5,5,5
"1274",366,"5337342954118804989",2022-07-15 17:44:55,2022-07-15,5,5,5,5,4,5,5,5
"1275",246,"5337335207415925585",2022-07-15 17:32:00,2022-07-15,4,3,5,5,3,4,4,3
"1276",468,"5337314125411650123",2022-07-15 16:56:52,2022-07-15,5,5,5,5,5,5,5,5
"1277",4,"5337313114204516123",2022-07-15 16:55:11,2022-07-15,5,5,5,4,5,5,5,5
"1278",578,"5334872650616795753",2022-07-12 21:07:45,2022-07-09,4,4,5,5,5,5,5,5
"1279",175,"5334795239644216010",2022-07-12 18:58:43,2022-07-12,3,3,4,5,NA,3,3,3
"1280",266,"5334440016402446019",2022-07-12 09:06:42,2022-07-12,5,5,5,5,5,5,5,5
"1281",265,"5334440016402446019",2022-07-12 09:06:42,2022-07-12,5,5,5,5,5,5,5,5
"1282",1,"5333083349718679656",2022-07-10 19:25:35,2022-07-10,4,4,4,5,5,4,5,5
"1283",240,"5332238333522371216",2022-07-09 19:57:13,2022-07-09,5,5,5,5,5,5,5,5
"1284",508,"5332234411261479991",2022-07-09 19:50:41,2022-07-09,5,5,5,5,5,5,5,5
"1285",657,"5332216132021214707",2022-07-09 19:20:13,2022-07-09,5,5,5,5,5,5,5,5
"1286",656,"5332216132021214707",2022-07-09 19:20:13,2022-07-09,5,5,5,5,5,5,5,5
"1287",655,"5332216132021214707",2022-07-09 19:20:13,2022-07-09,5,5,5,5,5,5,5,5
"1288",658,"5332216132021214707",2022-07-09 19:20:13,2022-07-09,5,5,5,5,5,5,5,5
"1289",45,"5332162566118037991",2022-07-09 17:50:56,2022-07-09,5,5,5,5,5,5,5,5
"1290",403,"5332147064427703063",2022-07-09 17:25:15,2022-07-09,5,5,5,5,5,5,5,5
"1291",670,"5331498884129301317",2022-07-08 23:24:48,2022-07-09,5,5,5,5,5,5,5,5
"1292",2,"5331391321422564244",2022-07-08 20:25:33,2022-07-08,5,5,5,5,5,5,5,5
"1293",395,"5331362045619762003",2022-07-08 19:36:44,2022-07-08,5,5,5,5,5,5,5,5
"1294",397,"5331362045619762003",2022-07-08 19:36:44,2022-07-08,5,5,5,5,5,5,5,5
"1295",398,"5331362045619762003",2022-07-08 19:36:44,2022-07-08,5,5,5,5,5,5,5,5
"1296",399,"5331362045619762003",2022-07-08 19:36:44,2022-07-08,5,5,5,5,5,5,5,5
"1297",394,"5331362045619762003",2022-07-08 19:36:44,2022-07-08,5,5,5,5,5,5,5,5
"1298",396,"5331362045619762003",2022-07-08 19:36:44,2022-07-08,5,5,5,5,5,5,5,5
"1299",657,"5331339203421720454",2022-07-08 18:58:40,2022-07-08,5,5,5,5,5,5,5,5
"1300",656,"5331339203421720454",2022-07-08 18:58:40,2022-07-08,5,5,5,5,5,5,5,5
"1301",655,"5331339203421720454",2022-07-08 18:58:40,2022-07-08,5,5,5,5,5,5,5,5
"1302",658,"5331339203421720454",2022-07-08 18:58:40,2022-07-08,5,5,5,5,5,5,5,5
"1303",74,"5331336180114666507",2022-07-08 18:53:38,2022-07-08,5,5,5,5,5,5,5,5
"1304",42,"5331300653016909030",2022-07-08 17:54:25,2022-07-08,5,5,5,5,5,5,5,5
"1305",468,"5331276069026172375",2022-07-08 17:13:26,2022-07-08,5,5,5,5,5,5,5,5
"1306",601,"5331275947219325598",2022-07-08 17:13:14,2022-07-08,5,5,5,5,5,5,5,5
"1307",391,"5331274762978767749",2022-07-08 17:11:16,2022-07-08,3,3,5,4,3,3,4,5
"1308",391,"5331273659303665021",2022-07-08 17:09:25,2022-07-08,3,3,4,5,4,3,4,5
"1309",672,"5330919895215021961",2022-07-08 07:19:49,2022-07-08,5,5,5,5,5,5,5,5
"1310",325,"5329930149419645396",2022-07-07 03:50:14,2022-07-07,5,5,5,5,5,5,5,5
"1311",326,"5329930149419645396",2022-07-07 03:50:14,2022-07-07,5,5,5,5,5,5,5,5
"1312",327,"5329930149419645396",2022-07-07 03:50:14,2022-07-07,5,5,5,5,5,5,5,5
"1313",359,"5327152474612253866",2022-07-03 22:40:47,2022-07-03,5,5,5,5,5,5,5,5
"1314",311,"5326951693376764427",2022-07-03 17:06:09,2022-07-03,5,5,5,5,5,5,5,5
"1315",310,"5326951693376764427",2022-07-03 17:06:09,2022-07-03,5,5,5,5,5,5,5,5
"1316",710,"5326130493255465503",2022-07-02 18:17:30,2022-07-02,5,5,5,5,5,5,5,5
"1317",246,"5326106749526940201",2022-07-02 17:37:55,2022-07-02,5,5,5,5,5,5,5,5
"1318",355,"5325425066619966122",2022-07-01 22:41:46,2022-07-01,5,5,5,5,4,4,5,4
"1319",356,"5325425066619966122",2022-07-01 22:41:46,2022-07-01,5,5,5,5,4,4,5,4
"1320",657,"5325232973797618117",2022-07-01 17:21:37,2022-07-01,5,5,5,5,5,5,5,5
"1321",656,"5325232973797618117",2022-07-01 17:21:37,2022-07-01,5,5,5,5,5,5,5,5
"1322",655,"5325232973797618117",2022-07-01 17:21:37,2022-07-01,5,5,5,5,5,5,5,5
"1323",658,"5325232973797618117",2022-07-01 17:21:37,2022-07-01,5,5,5,5,5,5,5,5
"1324",355,"5320799426611634836",2022-06-26 14:12:22,2022-06-24,5,5,5,5,5,5,5,5
"1325",356,"5320799426611634836",2022-06-26 14:12:22,2022-06-24,5,5,5,5,5,5,5,5
"1326",195,"5319298374715764552",2022-06-24 20:30:37,2022-06-24,5,5,5,5,5,5,5,5
"1327",194,"5319298374715764552",2022-06-24 20:30:37,2022-06-24,5,5,5,5,5,5,5,5
"1328",588,"5299505668609897541",2022-06-01 22:42:46,2022-06-01,5,5,5,5,5,5,5,5
"1329",588,"5297611389865133685",2022-05-30 18:05:38,2022-05-30,4,4,5,5,5,4,3,4
"1330",588,"5295044423984354983",2022-05-27 18:47:22,2022-05-27,5,4,5,5,5,4,4,5
"1331",535,"5284233990615917971",2022-05-15 06:29:59,2022-05-14,5,5,5,5,5,5,5,5
"1332",411,"5283876135454194396",2022-05-14 20:33:33,2022-05-14,5,5,5,5,5,5,5,5
"1333",410,"5283876135454194396",2022-05-14 20:33:33,2022-05-14,5,5,5,5,5,5,5,5
"1334",411,"5283401931259642579",2022-05-14 07:23:14,2022-05-01,5,5,5,5,5,5,5,5
"1335",410,"5283401931259642579",2022-05-14 07:23:14,2022-05-01,5,5,5,5,5,5,5,5
"1336",191,"5282958017422664520",2022-05-13 19:03:21,2022-05-13,5,5,5,5,5,5,5,5
"1337",122,"5282947083522031162",2022-05-13 18:45:08,2022-05-13,5,5,5,5,5,3,5,5
"1338",549,"5281237055011792119",2022-05-11 19:15:06,2022-05-11,5,5,5,5,5,5,5,5
"1339",382,"5280283992407048863",2022-05-10 16:46:39,2022-05-10,5,5,5,5,5,5,5,5
"1340",477,"5279328940315895809",2022-05-09 14:14:54,2022-04-30,5,5,5,5,5,5,5,5
"1341",477,"5279327610316838182",2022-05-09 14:12:41,2022-04-22,5,5,5,5,5,5,5,5
"1342",446,"5277833649562628188",2022-05-07 20:42:44,2022-05-07,5,5,5,5,5,5,5,5
"1343",506,"5277775164274508724",2022-05-07 19:05:16,2022-05-07,5,5,5,5,5,5,5,5
"1344",505,"5277775164274508724",2022-05-07 19:05:16,2022-05-07,5,5,5,5,5,5,5,5
"1345",504,"5277775164274508724",2022-05-07 19:05:16,2022-05-07,5,5,5,5,5,5,5,5
"1346",503,"5277775164274508724",2022-05-07 19:05:16,2022-05-07,5,5,5,5,5,5,5,5
"1347",411,"5277738242615469656",2022-05-07 18:03:45,2022-05-07,5,5,5,5,5,5,5,5
"1348",410,"5277738242615469656",2022-05-07 18:03:45,2022-05-07,5,5,5,5,5,5,5,5
"1349",612,"5277734457849585276",2022-05-07 17:57:25,2022-05-07,5,5,5,5,5,5,5,5
"1350",612,"5277726417849761028",2022-05-07 17:44:01,2022-05-07,5,5,5,5,5,5,5,5
"1351",493,"5275315844854925779",2022-05-04 22:46:24,2022-04-23,5,5,5,5,5,5,5,5
"1352",49,"5273409020312408856",2022-05-02 17:48:23,2022-04-30,5,5,5,5,5,5,5,5
"1353",155,"5272984970317303110",2022-05-02 06:01:37,2022-05-01,5,5,5,5,5,5,5,5
"1354",313,"5272664871328398079",2022-05-01 21:08:07,2022-05-01,5,5,5,5,5,5,5,5
"1355",312,"5272664871328398079",2022-05-01 21:08:07,2022-05-01,5,5,5,5,5,5,5,5
"1356",263,"5272585155025867234",2022-05-01 18:55:15,2022-05-01,5,5,5,5,5,5,5,5
"1357",334,"5272583056323352726",2022-05-01 18:51:45,2022-05-01,5,5,5,5,5,5,5,5
"1358",549,"5272580899021515976",2022-05-01 18:48:09,2022-05-01,5,5,5,5,5,5,5,5
"1359",453,"5272532284512687858",2022-05-01 17:27:08,2022-05-01,5,5,5,5,5,5,5,5
"1360",452,"5272532284512687858",2022-05-01 17:27:08,2022-05-01,5,5,5,5,5,5,5,5
"1361",451,"5272532284512687858",2022-05-01 17:27:08,2022-05-01,5,5,5,5,5,5,5,5
"1362",230,"5272530654711235543",2022-05-01 17:24:26,2022-05-01,5,5,5,5,5,5,5,5
"1363",67,"5272219137881330321",2022-05-01 08:45:13,2022-05-01,5,5,5,5,5,5,5,5
"1364",666,"5272189094025667368",2022-05-01 07:55:09,2022-04-30,5,5,5,5,5,5,5,5
